customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
TEL100183,Female,0,No,Yes,21,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,108.38,2386.7,Yes
TEL100184,Male,0,No,No,16,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer,27.99,493.36,No
TEL100185,Male,1,Yes,No,41,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer,109.42,4285.57,No
TEL100186,Male,0,Yes,Yes,36,Yes,Yes,DSL,No,No,No,Yes,No,No,One year,Yes,Electronic check,65.01,2397.46,No
TEL100187,Male,0,No,No,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card,27.6,2195.36,No
TEL100188,Male,1,Yes,No,19,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card,23.21,449.68,No
TEL100189,Male,0,Yes,Yes,62,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,No,Mailed check,94.44,5418.26,No
TEL100190,Female,0,Yes,Yes,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card,31.91,278.5,Yes
TEL100191,Female,0,Yes,Yes,62,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,112.9,6038.93,No
TEL100192,Female,0,Yes,Yes,28,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,58.4,1540.43,No
TEL100193,Male,0,Yes,No,22,Yes,No,DSL,Yes,No,No,No,No,No,One year,Yes,Credit card,58.67,1218.59,No
TEL100194,Female,1,No,No,36,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer,97.1,3781.25,Yes
TEL100195,Male,1,No,No,38,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card,18.53,723.62,No
TEL100196,Male,0,No,No,58,Yes,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,No,Mailed check,67.97,4297.95,No
TEL100197,Male,0,Yes,No,14,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,21.88,308.32,Yes
TEL100198,Male,0,Yes,Yes,9,Yes,No,DSL,No,Yes,Yes,No,No,No,Two year,Yes,Mailed check,56.87,455.62,No
TEL100199,Female,0,No,Yes,37,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,No,Credit card,115.44,,No
TEL100200,Male,0,Yes,Yes,35,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,97.8,3478.61,Yes
TEL100201,Female,0,Yes,No,57,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Bank transfer,73.25,4321.58,No
TEL100202,Male,0,No,No,20,Yes,No,DSL,No,No,Yes,Yes,No,Yes,One year,Yes,Credit card,61.68,1307.55,No
TEL100203,Female,0,No,No,17,Yes,No,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Credit card,69.21,1202.88,No
TEL100204,Male,0,Yes,No,36,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Credit card,84.29,3272.95,Yes
TEL100205,Male,0,No,Yes,29,Yes,Yes,DSL,No,No,Yes,No,Yes,No,Two year,Yes,Electronic check,70.65,2040.92,No
TEL100206,Female,0,No,No,41,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card,102.38,4014.56,No
TEL100207,Female,1,No,No,17,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,Yes,Two year,Yes,Electronic check,104.32,1643.74,No
TEL100208,Male,0,Yes,No,62,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,101.77,6129.03,Yes
TEL100209,Female,0,No,No,34,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,No,Credit card,75.24,2547.88,No
TEL100210,Male,0,No,Yes,56,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Bank transfer,84.42,5049.18,No
TEL100211,Female,0,Yes,No,25,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card,32.17,777.1,Yes
TEL100212,Female,1,No,No,16,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,93.97,1270.01,Yes
TEL100213,Male,1,No,No,37,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer,82.9,2788.92,Yes
TEL100214,Female,0,Yes,Yes,44,Yes,No,DSL,Yes,No,Yes,No,No,No,One year,No,Bank transfer,58.02,2703.61,No
TEL100215,Male,0,Yes,Yes,8,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,No,Credit card,94.06,640.42,Yes
TEL100216,Male,0,Yes,No,72,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Credit card,86.43,6315.01,No
TEL100217,Male,0,No,No,17,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,No,Month-to-month,No,Mailed check,85.92,1468.05,No
TEL100218,Male,0,Yes,Yes,32,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,One year,No,Electronic check,102.1,3120.24,No
TEL100219,Female,0,No,Yes,43,Yes,No,DSL,Yes,No,No,No,No,Yes,Two year,Yes,Bank transfer,61.8,2504.64,No
TEL100220,Male,0,Yes,No,29,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card,75.89,2672.57,No
TEL100221,Male,0,No,No,30,Yes,No,Fiber optic,No,No,No,No,Yes,No,One year,No,Mailed check,91.41,2893.72,No
TEL100222,Female,0,No,No,31,Yes,No,DSL,No,No,Yes,Yes,No,No,Month-to-month,No,Electronic check,60.41,1648.28,No
TEL100223,Male,0,No,Yes,6,Yes,No,DSL,No,Yes,Yes,Yes,No,Yes,One year,Yes,Mailed check,78.92,511.42,No
TEL100224,Female,0,No,No,32,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,One year,Yes,Bank transfer,96.61,2884.05,No
TEL100225,Male,0,Yes,No,20,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,No,Mailed check,63.85,1269.44,No
TEL100226,Female,0,Yes,No,55,No,No phone service,DSL,No,Yes,No,No,Yes,No,One year,No,Mailed check,57.19,3299.58,No
TEL100227,Female,0,No,No,49,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,No,Bank transfer,50.26,2530.1,No
TEL100228,Female,0,Yes,No,10,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Two year,Yes,Bank transfer,94.85,990.71,No
TEL100229,Male,0,No,Yes,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer,20.82,186.82,Yes
TEL100230,Male,0,No,No,72,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,No,Bank transfer,97.6,6678.22,No
TEL100231,Female,1,No,No,3,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card,35.45,101.61,No
TEL100232,Male,0,Yes,No,18,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,28.17,514.37,No
TEL100233,Female,0,No,No,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,28.63,,No
TEL100234,Male,0,Yes,Yes,61,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,One year,Yes,Credit card,103.4,6593.5,No
TEL100235,Female,0,No,No,26,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Mailed check,95.39,2147.85,No
TEL100236,Female,0,No,No,17,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card,102.25,1788.59,No
TEL100237,Male,0,No,Yes,30,Yes,No,DSL,No,No,Yes,No,No,No,Two year,Yes,Bank transfer,55.48,1600.13,No
TEL100238,Male,0,No,No,72,No,No phone service,DSL,Yes,No,No,No,No,Yes,One year,No,Electronic check,48.29,3966.81,No
TEL100239,Female,0,Yes,No,40,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,31.93,1501.7,No
TEL100240,Male,0,No,No,39,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,No,Credit card,98.79,3981.58,No
TEL100241,Female,0,No,No,8,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,28.43,202.06,No
TEL100242,Male,0,Yes,Yes,57,Yes,Yes,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Mailed check,70.66,4099.73,No
TEL100243,Female,0,No,No,14,Yes,No,DSL,No,No,Yes,No,Yes,No,One year,Yes,Credit card,57.56,853.89,No
TEL100244,Female,0,No,Yes,38,Yes,No,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card,75.51,2814.13,No
TEL100245,Male,0,No,No,16,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,91.84,1663.78,Yes
TEL100246,Female,0,No,No,30,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,51.4,1537.1,Yes
TEL100247,Male,0,Yes,No,28,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Two year,Yes,Bank transfer,93.23,2764.87,Yes
TEL100248,Female,0,No,Yes,72,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,One year,No,Mailed check,84.71,6579.8,No
TEL100249,Male,0,Yes,No,21,Yes,Yes,DSL,No,No,No,No,Yes,No,Two year,Yes,Bank transfer,64.0,1108.5,No
TEL100250,Male,0,No,No,35,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer,85.76,2728.57,No
TEL100251,Male,0,Yes,No,26,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,Two year,No,Bank transfer,110.77,3013.85,No
TEL100252,Male,0,No,No,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card,25.17,280.81,No
TEL100253,Male,0,Yes,No,38,Yes,No,Fiber optic,No,No,No,No,Yes,No,One year,Yes,Bank transfer,86.47,3686.59,No
TEL100254,Female,0,Yes,No,51,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,One year,Yes,Bank transfer,102.79,5484.31,No
TEL100255,Male,1,Yes,Yes,12,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,One year,No,Electronic check,100.81,1392.39,No
TEL100256,Female,0,No,Yes,24,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,29.33,693.63,No
TEL100257,Male,0,Yes,Yes,30,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,83.93,2476.61,Yes
TEL100258,Male,0,Yes,No,47,Yes,Yes,DSL,No,No,No,No,No,Yes,One year,No,Bank transfer,58.55,2383.6,No
TEL100259,Female,0,Yes,No,49,Yes,No,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,76.04,3421.69,No
TEL100260,Female,0,Yes,Yes,7,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,One year,No,Electronic check,93.75,688.68,No
TEL100261,Male,0,No,Yes,72,Yes,Yes,DSL,No,No,Yes,No,No,No,One year,Yes,Bank transfer,64.33,4433.91,No
TEL100262,Male,0,No,No,40,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,22.22,914.66,No
TEL100263,Female,1,Yes,No,29,No,No phone service,Fiber optic,Yes,No,No,No,Yes,Yes,One year,No,Electronic check,95.35,2967.13,Yes
TEL100264,Female,0,Yes,No,47,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,105.54,5041.15,No
TEL100265,Female,0,Yes,No,67,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer,23.7,1358.39,No
TEL100266,Male,0,Yes,No,26,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,103.81,2827.35,No
TEL100267,Male,1,Yes,No,24,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer,26.54,588.18,No
TEL100268,Female,1,Yes,No,11,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,87.12,916.39,Yes
TEL100269,Female,0,Yes,No,24,Yes,No,DSL,No,Yes,No,No,No,No,Two year,No,Bank transfer,50.41,1251.48,No
TEL100270,Male,1,Yes,No,42,Yes,No,DSL,Yes,No,No,No,No,Yes,Month-to-month,No,Mailed check,65.5,2954.47,No
TEL100271,Male,1,No,Yes,24,No,No phone service,DSL,No,Yes,Yes,No,No,Yes,Two year,Yes,Mailed check,60.55,1602.73,No
TEL100272,Male,0,Yes,No,23,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,24.89,627.33,No
TEL100273,Female,1,No,No,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,25.4,1839.1,No
TEL100274,Male,0,No,Yes,35,No,No phone service,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,87.12,2866.36,Yes
TEL100275,Male,0,No,No,35,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card,84.92,2530.21,No
TEL100276,Male,0,Yes,No,42,Yes,Yes,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed check,76.28,3214.77,No
TEL100277,Female,0,No,No,53,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,79.08,4674.22,Yes
TEL100278,Male,0,No,No,31,Yes,No,DSL,No,No,No,Yes,No,Yes,Month-to-month,No,Electronic check,70.09,2195.32,No
TEL100279,Male,0,No,No,15,Yes,No,DSL,No,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,66.51,1067.36,No
TEL100280,Male,1,No,No,40,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,30.26,1387.42,No
TEL100281,Male,0,Yes,No,57,No,No phone service,DSL,No,No,No,No,Yes,No,Month-to-month,No,Bank transfer,45.25,2545.7,No
TEL100282,Female,1,No,Yes,39,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Two year,No,Electronic check,91.05,3043.77,No
TEL100283,Male,0,No,Yes,47,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,94.15,4733.69,No
TEL100284,Male,0,Yes,No,23,Yes,Yes,DSL,No,Yes,No,Yes,No,Yes,One year,No,Credit card,76.67,1536.16,No
TEL100285,Female,0,Yes,No,17,Yes,No,Fiber optic,No,No,Yes,No,No,No,One year,Yes,Bank transfer,89.4,1388.4,No
TEL100286,Male,0,No,No,33,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer,33.29,1159.72,No
TEL100287,Female,0,Yes,No,20,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,118.83,2195.1,Yes
TEL100288,Female,0,No,Yes,68,Yes,No,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer,71.27,3952.74,No
TEL100289,Male,0,Yes,No,40,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card,27.97,1022.47,No
TEL100290,Female,0,No,No,21,No,No phone service,DSL,No,Yes,Yes,No,Yes,No,One year,Yes,Bank transfer,65.47,1388.11,No
TEL100291,Male,0,Yes,No,13,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,35.03,460.36,No
TEL100292,Female,1,No,No,56,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer,23.75,1330.75,No
TEL100293,Male,0,No,No,15,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,33.11,569.78,No
TEL100294,Female,0,No,No,30,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Credit card,97.5,3015.29,No
TEL100295,Female,0,Yes,No,35,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,25.75,885.31,No
TEL100296,Female,1,Yes,Yes,15,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,25.48,385.57,No
TEL100297,Male,0,Yes,Yes,27,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer,23.59,694.63,No
TEL100298,Male,0,Yes,Yes,62,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,No,Mailed check,90.52,5634.68,No
TEL100299,Male,0,No,No,10,Yes,No,DSL,Yes,No,No,No,Yes,No,Month-to-month,No,Bank transfer,61.93,672.34,No
TEL100300,Male,0,Yes,No,56,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,29.64,1787.46,No
TEL100301,Female,0,Yes,No,33,Yes,No,DSL,No,No,No,Yes,No,No,Two year,Yes,Bank transfer,54.53,1835.88,No
TEL100302,Male,0,No,No,19,Yes,No,Fiber optic,No,No,No,No,No,No,One year,No,Electronic check,86.43,1723.96,No
TEL100303,Female,0,Yes,Yes,9,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Two year,Yes,Electronic check,98.12,960.98,No
TEL100304,Female,0,Yes,Yes,27,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card,105.2,2407.84,No
TEL100305,Male,0,No,No,19,Yes,Yes,DSL,No,No,No,Yes,No,No,Two year,No,Bank transfer,52.51,1016.48,No
TEL100306,Male,1,Yes,No,27,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,74.74,1922.44,No
TEL100307,Female,0,No,No,43,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,61.2,2842.4,No
TEL100308,Male,0,No,No,9,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,26.1,218.11,No
TEL100309,Male,0,Yes,No,32,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card,114.9,4251.22,No
TEL100310,Female,0,No,No,72,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,No,Credit card,76.95,5973.73,No
TEL100311,Female,0,No,No,21,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,No,Mailed check,77.6,1608.58,Yes
TEL100312,Male,0,Yes,No,39,Yes,Yes,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,76.86,3085.89,No
TEL100313,Male,0,No,Yes,6,No,No phone service,Fiber optic,Yes,Yes,No,Yes,Yes,No,One year,Yes,Bank transfer,95.05,637.33,No
TEL100314,Male,0,Yes,No,9,Yes,No,DSL,Yes,No,Yes,Yes,No,No,One year,No,Electronic check,72.49,660.19,No
TEL100315,Female,0,No,No,18,Yes,Yes,DSL,No,No,Yes,No,No,No,Two year,Yes,Bank transfer,72.22,1196.93,No
TEL100316,Female,0,No,Yes,64,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer,23.57,1307.87,Yes
TEL100317,Female,1,Yes,Yes,20,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,One year,Yes,Mailed check,91.63,1878.5,No
TEL100318,Female,0,Yes,No,40,Yes,No,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Mailed check,62.02,2371.04,No
TEL100319,Female,0,Yes,Yes,20,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,No,Two year,No,Bank transfer,97.99,2007.03,No
TEL100320,Male,0,No,No,11,Yes,Yes,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer,76.0,822.25,Yes
TEL100321,Male,0,No,No,25,Yes,No,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,No,Electronic check,71.78,1947.72,No
TEL100322,Female,1,Yes,No,42,Yes,No,DSL,No,No,Yes,Yes,No,No,Two year,No,Bank transfer,54.17,2642.24,No
TEL100323,Female,0,Yes,Yes,56,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,89.72,5195.38,No
TEL100324,Female,0,No,No,27,Yes,No,DSL,Yes,Yes,No,No,No,Yes,Two year,No,Mailed check,62.03,1787.14,No
TEL100325,Male,0,Yes,No,40,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Mailed check,92.93,4074.35,No
TEL100326,Male,0,Yes,Yes,30,No,No phone service,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,No,Mailed check,88.1,2809.16,Yes
TEL100327,Male,1,Yes,No,32,Yes,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,58.11,2086.24,Yes
TEL100328,Male,0,No,Yes,15,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Mailed check,88.33,1208.81,No
TEL100329,Female,0,Yes,No,16,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Two year,No,Electronic check,100.62,1692.6,Yes
TEL100330,Female,0,No,No,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card,25.78,347.67,Yes
TEL100331,Male,0,No,No,21,No,No phone service,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,94.42,1636.45,Yes
TEL100332,Male,0,Yes,No,51,No,No phone service,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer,61.29,3157.8,No
TEL100333,Female,0,No,No,72,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer,105.91,7315.9,No
TEL100334,Male,0,Yes,No,51,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Credit card,116.51,5401.99,No
TEL100335,Female,0,Yes,No,38,No,No phone service,DSL,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer,67.86,2498.82,No
TEL100336,Female,0,No,Yes,30,Yes,No,DSL,No,No,No,No,Yes,Yes,One year,Yes,Credit card,62.21,1734.11,No
TEL100337,Male,0,Yes,No,51,Yes,No,Fiber optic,No,No,No,No,Yes,No,One year,No,Bank transfer,82.09,3730.98,No
TEL100338,Male,0,No,No,72,Yes,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card,59.22,4290.97,Yes
TEL100339,Female,0,No,No,34,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,23.81,851.46,No
TEL100340,Female,0,Yes,No,42,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer,64.9,3017.38,No
TEL100341,Male,0,No,Yes,35,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,94.39,3471.45,No
TEL100342,Female,1,No,Yes,72,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,No,Month-to-month,No,Electronic check,109.25,7649.98,Yes
TEL100343,Female,0,Yes,Yes,27,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer,24.65,732.49,No
TEL100344,Female,0,No,No,16,Yes,No,DSL,Yes,No,Yes,Yes,Yes,No,Month-to-month,No,Electronic check,75.57,1210.83,No
TEL100345,Male,0,No,Yes,45,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer,93.7,4011.28,No
TEL100346,Female,0,Yes,Yes,16,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,One year,No,Credit card,103.43,1780.62,No
TEL100347,Female,0,Yes,No,36,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,92.32,3743.33,Yes
TEL100348,Male,0,Yes,No,30,Yes,Yes,DSL,No,No,Yes,No,Yes,No,Month-to-month,No,Bank transfer,74.29,2073.54,No
